tweet_id,text,clean_text,weak_intent
827075,"@AmazonHelp I am yet to receive it!! Initially it was to e delivered on 9th, then it became 12th and now it is 13th!! Still no update!! Tracking details show nothing post 9th! Do u even know where it is?!","I am yet to receive it!! Initially it was to e delivered on 9th, then it became 12th and now it is 13th!! Still no update!! Tracking details show nothing post 9th! Do u even know where it is?!",delivery_status
1371414,@AmazonHelp not exactly sure what you are asking the status has it out for delivery and it has said that for two days. Must be coming by pony express,not exactly sure what you are asking the status has it out for delivery and it has said that for two days. Must be coming by pony express,delivery_status
2964124,"Ironic part is, once the item is shipped, it gets here in 24 hours. What good is that if @115821 waits 3 or 4 days to ship it? That's not what 2-Day Shipping means. @AmazonHelp https://t.co/84nr4n5wtq","Ironic part is, once the item is shipped, it gets here in hours. What good is that if waits or days to ship it? That's not what -Day Shipping means.",delivery_status
356688,@AmazonHelp @115830 says dispatched for the past 3 days! Just one book. U've let us down big time! In fact the site says 4th oct delivery?,says dispatched for the past days! Just one book. U've let us down big time! In fact the site says 4th oct delivery?,delivery_status
257151,"#AmazonGreatIndianFestival #Amazon #amazonprime  orderno
171-6370935-2280361 tracking no 283105112261 pls help to get me delvrd by tmrw",#AmazonGreatIndianFestival #Amazon #amazonprime orderno - - tracking no pls help to get me delvrd by tmrw,delivery_status
1365432,@AmazonHelp hi! Made an order the 26th with prime. After finishing the order I noticed it statesit will arrive monday 30.,hi! Made an order the 26th with prime. After finishing the order I noticed it statesit will arrive monday .,delivery_status
15292,"@118919 @119356 Delivery date 1Nov hai Aur Abhi tak Delivery nahi kiya hai ||Gati courier|| Godda, jharkhand my amazon id __email__","Delivery date 1Nov hai Aur Abhi tak Delivery nahi kiya hai ||Gati courier|| Godda, jharkhand my amazon id __email__",delivery_status
503459,@AmazonHelp Can I make a complaint about carriers? Having orders out for delivery and just not show up is really crummy.,Can I make a complaint about carriers? Having orders out for delivery and just not show up is really crummy.,delivery_status
257687,"@AmazonHelp It shows out for delivery, arriving 2day but just had an email saying - can't deliver it today. Already had to contact CS about issues 2day","It shows out for delivery, arriving 2day but just had an email saying - can't deliver it today. Already had to contact CS about issues 2day",delivery_status
1491906,"@AmazonHelp @118706 But in this case, the issue is about items being marked Prime and then having 5-7 day delivery times. Not cool, Amazon.","But in this case, the issue is about items being marked Prime and then having - day delivery times. Not cool, Amazon.",delivery_status
538604,@115830 I need to change a delivery address for an order. Is that possible? The items have not been dispatched as of yet.,I need to change a delivery address for an order. Is that possible? The items have not been dispatched as of yet.,delivery_status
1568776,@115850 need help with my order no 404-5286008-8617913. It was to arrive today but parcel shows its in Haryana.,need help with my order no - - . It was to arrive today but parcel shows its in Haryana.,delivery_status
2878723,"Hey @115821.  I can tell my package isn't going to be delivered today because you shipped with a carrier that can't get in to my building.  Pretty sure I asked for nothing but FedEx, UPS and USPS.  But sure, let's see if ""lasership"" can pull it off.","Hey . I can tell my package isn't going to be delivered today because you shipped with a carrier that can't get in to my building. Pretty sure I asked for nothing but FedEx, UPS and USPS. But sure, let's see if ""lasership"" can pull it off.",delivery_status
2356863,@AmazonHelp The package either arrives in one day or it doesn't man. Shouldn't it be a given that you guys try to deliver the package asap? Why should I even contact?,The package either arrives in one day or it doesn't man. Shouldn't it be a given that you guys try to deliver the package asap? Why should I even contact?,delivery_status
1862519,@119625 when will you release Roopam 2?,when will you release Roopam ?,delivery_status
448680,@115821 i had guaranteed delivery this past Tuesday still hasn’t arrived and keeps being pushed back,i had guaranteed delivery this past Tuesday still hasn’t arrived and keeps being pushed back,delivery_status
2319323,.@AmazonHelp Good morning! I'm a prime customer and ordered some prime items yesterday. Delivery date shows Friday. Need them by Tues. HELP!,. Good morning! I'm a prime customer and ordered some prime items yesterday. Delivery date shows Friday. Need them by Tues. HELP!,delivery_status
781998,@AmazonHelp the January date is the expected arrival date from the order tracking. I'm sure I haven't had an email.,the January date is the expected arrival date from the order tracking. I'm sure I haven't had an email.,delivery_status
1474614,@AmazonHelp It’s supposed to come tomorrow and it was supposed to ship yesterday but it hasn’t shipped yet,It’s supposed to come tomorrow and it was supposed to ship yesterday but it hasn’t shipped yet,delivery_status
1452882,"@AmazonHelp @115850
TrackingID 216261281465
Order ID 403-6639348-4487500
Could this be delivered by Saturday?
It will be useless after Sat",TrackingID Order ID - - Could this be delivered by Saturday? It will be useless after Sat,delivery_status
388406,"@AmazonHelp It says shipping soon but arriving today by 8pm, I didn't really get a delivery date, which I thought was weird.","It says shipping soon but arriving today by 8pm, I didn't really get a delivery date, which I thought was weird.",delivery_status
2734251,"@AmazonHelp This time, I received a much smaller size than ordered. Additionally, it arrived in 2 days instead of 1 day as scheduled.","This time, I received a much smaller size than ordered. Additionally, it arrived in days instead of day as scheduled.",delivery_status
527092,@115830 I have to say I don't see anything about unlimited estimated next day delivery in your description. I'll be sure to look out for your new unlimited estimated delivery dates from now on. https://t.co/qxFiuGHEh7,I have to say I don't see anything about unlimited estimated next day delivery in your description. I'll be sure to look out for your new unlimited estimated delivery dates from now on.,delivery_status
300538,@AmazonHelp It was from amazon.es but i'm in france (and it actually shipped from france anyways),It was from amazon.es but i'm in france (and it actually shipped from france anyways),delivery_status
2424592,Packaging for @115821 has gone to hell. Second time in the last 12 months I've ordered an expensive book and it has shipped with zero packaging. Book all dinged up.,Packaging for has gone to hell. Second time in the last months I've ordered an expensive book and it has shipped with zero packaging. Book all dinged up.,delivery_status
1172171,"@AmazonHelp Please send your driver back. It has come up on my tracking that item is undeliverable, which is complete nonsense because im at home","Please send your driver back. It has come up on my tracking that item is undeliverable, which is complete nonsense because im at home",delivery_status
1748130,@AmazonHelp when will you actually help?,when will you actually help?,delivery_status
497288,@AmazonHelp Shipped by amazon. I’d love to be informed! I have no idea what’s going on with my order...,Shipped by amazon. I’d love to be informed! I have no idea what’s going on with my order...,delivery_status
499900,@AmazonHelp No just says parcel has been handed over to the carrier and is in transit.,No just says parcel has been handed over to the carrier and is in transit.,delivery_status
2198889,@AmazonHelp No. Placed the order yesterday. Logged in to check status and learned that it wouldn’t arrive until Monday. Promptly cancelled order.,No. Placed the order yesterday. Logged in to check status and learned that it wouldn’t arrive until Monday. Promptly cancelled order.,delivery_status
1350290,@AmazonHelp Shipped with AMZL US,Shipped with AMZL US,delivery_status
1266439,When you order shit from @115821 and expect it to arrive by the date they say and NOTHING gets here! Awesome. Cool. Amazing. 😡😡😡,When you order shit from and expect it to arrive by the date they say and NOTHING gets here! Awesome. Cool. Amazing. 😡😡😡,delivery_status
254653,"@AmazonHelp I understand, but I already followed support yesterday, yet this ecom logistics continue to baffle me. Updating tracking status wrongly?","I understand, but I already followed support yesterday, yet this ecom logistics continue to baffle me. Updating tracking status wrongly?",delivery_status
1370150,@AmazonHelp order still not arrived after nearly 50 days. Being given the run around by supplier.,order still not arrived after nearly days. Being given the run around by supplier.,delivery_status
527696,"@12339 @215765 
Tracking Number# 5180793475130
May I know why is the item from @115850  rescheduled without my consent??",Tracking Number# May I know why is the item from rescheduled without my consent??,delivery_status
101206,"@AmazonHelp I'm honestly not sure. I wasn't necessarily expecting it the same day, but I did think it would arrive the same week, or at the very least the same month!","I'm honestly not sure. I wasn't necessarily expecting it the same day, but I did think it would arrive the same week, or at the very least the same month!",delivery_status
473175,@AmazonHelp All 3 orders placed yesterday had/have Monday. Last weeks orders all had a 2-3 day delivery time as well. Always been next day beforehand!!,All orders placed yesterday had/have Monday. Last weeks orders all had a - day delivery time as well. Always been next day beforehand!!,delivery_status
485279,@AmazonHelp Ordered a 128gb version #OnePlus5t why does it take 5 days for shipment to arrive??It says delivery between 5 December to 7th December,Ordered a 128gb version #OnePlus5t why does it take days for shipment to arrive??It says delivery between December to 7th December,delivery_status
2694979,@115850 not yet received order 171-0021577-6564357 delivery date 17th Nov disgusting service,not yet received order - - delivery date 17th Nov disgusting service,delivery_status
2882651,Ugh @115821 so not fair u had to move the delivery date to Thursday for the fifty shades #darker book that’s out today it was preordered and showed it would be sent today before now have to wait til Thursday 😩😢☹️😖,Ugh so not fair u had to move the delivery date to Thursday for the fifty shades #darker book that’s out today it was preordered and showed it would be sent today before now have to wait til Thursday 😩😢☹️😖,delivery_status
2254665,"@AmazonHelp Hi guys, is there a cut-off time for when deliveries are made? A prime one-day delivery was meant to arrive today but didn't. Its 10:45pm and the tracker says its still going to arrive today, is this correct/possible? thanks","Hi guys, is there a cut-off time for when deliveries are made? A prime one-day delivery was meant to arrive today but didn't. Its :45pm and the tracker says its still going to arrive today, is this correct/possible? thanks",delivery_status
183729,Ordered new @12772 box set 5 movies @AmazonHelp which was out on Monday but so far not arrived 😭 https://t.co/UjQZLPLoGY,Ordered new box set movies which was out on Monday but so far not arrived 😭,delivery_status
255721,"@115821 Got this first.. Shipped: Your Amazon package with BLU TANK XTREME PRO -Water proof smartphone, 4G LTE -Blue will be delivered Wed, Oct 04.","Got this first.. Shipped: Your Amazon package with BLU TANK XTREME PRO -Water proof smartphone, 4G LTE -Blue will be delivered Wed, Oct .",delivery_status
317742,"@115821 Delivery boy decides the delivery time? Paid 100 for one day delivery, order stuck with him. Hw do you respond? Order:209115816517","Delivery boy decides the delivery time? Paid for one day delivery, order stuck with him. Hw do you respond? Order:",delivery_status
741539,@119625 @33622 @33623 @33624 @182851 @33625 @33626 It's 13th when will u release,It's 13th when will u release,delivery_status
2254546,"When you've been waiting for over a year for @115830 to sell @22806 Awaken My Love on Vinyl, and when it finally arrives it's got a scratch/jump on the best song on the album... #heartbreaking @AmazonHelp https://t.co/9db5daKJBd","When you've been waiting for over a year for to sell Awaken My Love on Vinyl, and when it finally arrives it's got a scratch/jump on the best song on the album... #heartbreaking",delivery_status
735065,"@AmazonHelp That page is actually saying it should have arrived: “As always, please see your up-to-date delivery date at checkout, which provides our most accurate estimate of delivery date.”. I did. It showed last night.","That page is actually saying it should have arrived: “As always, please see your up-to-date delivery date at checkout, which provides our most accurate estimate of delivery date.”. I did. It showed last night.",delivery_status
2799355,@AmazonHelp When I click the link above it doesn’t tell me who the carrier is only that it was shipped with Amazon US.,When I click the link above it doesn’t tell me who the carrier is only that it was shipped with Amazon US.,delivery_status
1835689,"@115850 My order says arriving today, but there is not much update on tracking page and no sms, will order be free if i don't get it today","My order says arriving today, but there is not much update on tracking page and no sms, will order be free if i don't get it today",delivery_status
463414,Nice job @115821! You’re earning a lot of brownie points with me. Pretty sad that this is yet another item that was shipped right away and now it’s not arriving on it’s planned date. This is the message I received. In another message it states they “think” it’ll come Dec. 1. https://t.co/mohpH6mu2P,Nice job ! You’re earning a lot of brownie points with me. Pretty sad that this is yet another item that was shipped right away and now it’s not arriving on it’s planned date. This is the message I received. In another message it states they “think” it’ll come Dec. .,delivery_status
2179042,@118919 can you tell me my ordered phone is not shipped till today why? .can you explain this,can you tell me my ordered phone is not shipped till today why? .can you explain this,delivery_status
2309498,"@AmazonHelp Three have been shipped to amazon locker and one that was a printer, got no notification of delivery. I haven’t even bothered calling amazon about the order that is still pending","Three have been shipped to amazon locker and one that was a printer, got no notification of delivery. I haven’t even bothered calling amazon about the order that is still pending",delivery_status
1346547,@AmazonHelp It's still showing as out for delivery &amp; arriving today! Very weird.,It's still showing as out for delivery &amp; arriving today! Very weird.,delivery_status
2319744,"@AmazonHelp Out for delivery on Friday, Saturday,  Sunday and today...USPS","Out for delivery on Friday, Saturday, Sunday and today...USPS",delivery_status
1379866,Im really about to stop using @115821 everything i order takes months and after those months of waiting they never even arrive.. EVERY TIME,Im really about to stop using everything i order takes months and after those months of waiting they never even arrive.. EVERY TIME,delivery_status
2582977,"@AmazonHelp Delivery date is tomorrow. However, the order hasn't shipped yet. I won't be getting what I ordered until next week instead of on release day? That's the whole reason I preordered with Amazon in the first place.","Delivery date is tomorrow. However, the order hasn't shipped yet. I won't be getting what I ordered until next week instead of on release day? That's the whole reason I preordered with Amazon in the first place.",delivery_status
823580,wish i had gotten my preordered book in time... couldve spent my sick days actually reading it rather than tracking its route on @115821 😒,wish i had gotten my preordered book in time... couldve spent my sick days actually reading it rather than tracking its route on 😒,delivery_status
1645157,Package tracking from @115821 says:  “Your package was delivered and is ready for pick up.” Which is it?What did I order? Schrödinger’s cat?,Package tracking from says: “Your package was delivered and is ready for pick up.” Which is it?What did I order? Schrödinger’s cat?,delivery_status
2634084,@AmazonHelp I will wait. Maybe the one that was shipped today by DeutschePost will arrive on Tuesday. Also the shipment is not trackable :(,I will wait. Maybe the one that was shipped today by DeutschePost will arrive on Tuesday. Also the shipment is not trackable :(,delivery_status
2291406,"@amazonhelp So my order was due to arrive tomorrow as I'm away, but online it says my order was 'handed to resident'? How? I'm not there!!","So my order was due to arrive tomorrow as I'm away, but online it says my order was 'handed to resident'? How? I'm not there!!",delivery_status
1360025,"@232617  called, only to be told delivery was lost in transit! How is that poss? Seems to me driver couldn't be bothered to deliver. https://t.co/GfwZqmCeKR","called, only to be told delivery was lost in transit! How is that poss? Seems to me driver couldn't be bothered to deliver.",delivery_status
543589,@115830 Order was due to arrive 5 days ago and still no info on when it's due. Prime memeber 4 year and never had this much bother before,Order was due to arrive days ago and still no info on when it's due. Prime memeber year and never had this much bother before,delivery_status
1375316,"Hey @115821, I ordered a package for guaranteed delivery by today and nothing has arrived.  Tracking info is no help.  Where's my package?","Hey , I ordered a package for guaranteed delivery by today and nothing has arrived. Tracking info is no help. Where's my package?",delivery_status
581173,@AmazonHelp Hi - yeah I ordered it yesterday on Prime and the delivery date says today. https://t.co/OR1HH1BiB2,Hi - yeah I ordered it yesterday on Prime and the delivery date says today.,delivery_status
2895921,"@AmazonHelp What I don't understand is if it's not lost (which I've been told that it isn't), why wasn't it put out for delivery the next day?  Any ideas?","What I don't understand is if it's not lost (which I've been told that it isn't), why wasn't it put out for delivery the next day? Any ideas?",delivery_status
837092,Waiting for an @115821 parcel to arrive before heading to London for @36977,Waiting for an parcel to arrive before heading to London for,delivery_status
2840284,"Hi @AmazonHelp @115830 can you please help with delivery problem 
Tracking ID Q40754858514",Hi can you please help with delivery problem Tracking ID Q40754858514,delivery_status
446120,I'm not sure that's how a graphics card should be shipped @115821 @8090 https://t.co/w7bBKIeWjV,I'm not sure that's how a graphics card should be shipped,delivery_status
1424210,@AmazonHelp hi there - I accidentally cancelled an order that's out for delivery today. Can I reverse it as I still want it!,hi there - I accidentally cancelled an order that's out for delivery today. Can I reverse it as I still want it!,delivery_status
643699,"@149473 worst service experience by you In Fatehpur , Uttar Pradesh items shipped by @115850 

While @12339 shipped item rcvd.","worst service experience by you In Fatehpur , Uttar Pradesh items shipped by While shipped item rcvd.",delivery_status
2463106,@AmazonHelp Today was the estimated date. It still hasn't been dispatched and i needed the item for a birthday today. Not impressed.,Today was the estimated date. It still hasn't been dispatched and i needed the item for a birthday today. Not impressed.,delivery_status
2162253,"@115850. I have ordered 1 cellphone, very slow speed of delivery and tracking update. no update since last 1 day, Not finding status .",". I have ordered cellphone, very slow speed of delivery and tracking update. no update since last day, Not finding status .",delivery_status
1665796,@AmazonHelp Yes Xbox One X Scorpio. Booked day off work tomorrow for it but still not dispatched yet.,Yes Xbox One X Scorpio. Booked day off work tomorrow for it but still not dispatched yet.,delivery_status
2205259,"@AmazonHelp Hi there, my account states my parcel is delivered and collected but it never arrived at Doddle. Can you confirm where it is and when it will arrive? Order 206-5343887-1306767 and 206-5343887-1306767","Hi there, my account states my parcel is delivered and collected but it never arrived at Doddle. Can you confirm where it is and when it will arrive? Order - - and - -",delivery_status
348510,@115850 what kind of tracking system you got where there is no certainty about the order status and it's arrival.,what kind of tracking system you got where there is no certainty about the order status and it's arrival.,delivery_status
1246395,"Booo @115821!! Tracking said my kids costumes would be here by 8pm at 6:30, now it's Saturday?!? Trick-or-Treat is tomorrow.. #ruined 🤔😣😓😢😭","Booo !! Tracking said my kids costumes would be here by 8pm at : , now it's Saturday?!? Trick-or-Treat is tomorrow.. #ruined 🤔😣😓😢😭",delivery_status
2089292,"@617609 @AmazonHelp I’ve got the exact same thing, plus another item that should’ve arrived last Friday…","I’ve got the exact same thing, plus another item that should’ve arrived last Friday…",delivery_status
2751857,"@AmazonHelp @115817 Tracking shows UPS scanning the package today. Here's what they responded with via DM. (If the package went to USPS on 11/14, how are they scanning it today?) https://t.co/a6HXZGRZQw","Tracking shows UPS scanning the package today. Here's what they responded with via DM. (If the package went to USPS on / , how are they scanning it today?)",delivery_status
958812,@AmazonHelp I don't know because it hasn't shipped yet,I don't know because it hasn't shipped yet,delivery_status
2558558,"@115821 USPS said they delivered a package yesterday, but they did not. I was home all day, no delivery, even though tracking info says Delivered.","USPS said they delivered a package yesterday, but they did not. I was home all day, no delivery, even though tracking info says Delivered.",delivery_status
546397,@AmazonHelp Yes today but the tracking doesn't show me where it is or guarantee it'll even be delivered. I'm already talking to your support team about it.,Yes today but the tracking doesn't show me where it is or guarantee it'll even be delivered. I'm already talking to your support team about it.,delivery_status
633572,Love the new detail in @115830 ‘s tracking info! https://t.co/g5CBj9CUpn,Love the new detail in ‘s tracking info!,delivery_status
1155074,"@AmazonHelp And all I want is tracking, but you guys still haven’t sent it!","And all I want is tracking, but you guys still haven’t sent it!",delivery_status
2840327,"@AmazonHelp Finally cleared it up after 40 minutes. Please make sure to give clear guidance to employees for how to quickly take care of carrier issues. I paid Amazon not your carrier, which means I trust Amazon to guarantee my package arrives. Can't shrug off the blame on 3rd party carriers","Finally cleared it up after minutes. Please make sure to give clear guidance to employees for how to quickly take care of carrier issues. I paid Amazon not your carrier, which means I trust Amazon to guarantee my package arrives. Can't shrug off the blame on 3rd party carriers",delivery_status
118782,"@AmazonHelp hi there! My order says that it shipped on Sep 20, is expected to arrive by Nov 10, but I haven't received a thing. Order #111-6162437-0765042","hi there! My order says that it shipped on Sep , is expected to arrive by Nov , but I haven't received a thing. Order # - -",delivery_status
285600,@115830 my next day delivery package has been dispatched for the last 7 hours it's taking its sweet time.,my next day delivery package has been dispatched for the last hours it's taking its sweet time.,delivery_status
2731214,"Think it might be time to stop using @117093. Second time now I've ordered eggs and they've arrived cracked. Used to be fine, but they're clearly overstuffing bags https://t.co/Mb9FvP6xYG","Think it might be time to stop using . Second time now I've ordered eggs and they've arrived cracked. Used to be fine, but they're clearly overstuffing bags",delivery_status
2260731,"@AmazonHelp Ordered several things on Thanksgiving, all of which said would be here today.  One item was shipped with an order from Friday which will now come tomorrow and the last item now says Wednesday.","Ordered several things on Thanksgiving, all of which said would be here today. One item was shipped with an order from Friday which will now come tomorrow and the last item now says Wednesday.",delivery_status
483875,"@AmazonHelp Yes I called your customer care executive and he said to ignore the tracking update.By the way,my order is now delivered.THANK YOU!","Yes I called your customer care executive and he said to ignore the tracking update.By the way,my order is now delivered.THANK YOU!",delivery_status
1879095,Hey @115850 what's with the two week delivery time,Hey what's with the two week delivery time,delivery_status
477816,"@AmazonHelp Thanks. And yes, I've been given a new delivery date. But as it's a limited edition I'm not holding my breath.","Thanks. And yes, I've been given a new delivery date. But as it's a limited edition I'm not holding my breath.",delivery_status
2943264,@AmazonHelp how is this able to arrive today. No updates on the shipping at all https://t.co/oIV4crd5eg,how is this able to arrive today. No updates on the shipping at all,delivery_status
2930652,@AmazonHelp It is an international shipment and already been shipped😔 Please cancel anyone.,It is an international shipment and already been shipped😔 Please cancel anyone.,delivery_status
343132,"@AmazonHelp Expected by 30th october, dispatched.. i also ordered another parcel which says the same but it arrived no problem.","Expected by 30th october, dispatched.. i also ordered another parcel which says the same but it arrived no problem.",delivery_status
1681840,When you have to wait in all day for a parcel on next day delivery and it doesn't arrive @AmazonHelp,When you have to wait in all day for a parcel on next day delivery and it doesn't arrive,delivery_status
1715643,"@145529  Tracking ID 954938683 stucked in my nearest warehouse since last 4 dasy. worst courier partner @AmazonHelp  using, fuck!","Tracking ID stucked in my nearest warehouse since last dasy. worst courier partner using, fuck!",delivery_status
2935841,dear @115850 when will you launch great amazon pantry service in Lucknow.,dear when will you launch great amazon pantry service in Lucknow.,delivery_status
1869760,"@AmazonHelp Original email didn’t have a delivery date. I didn’t receive one for over two months and Sat it said 9th, yet you could order today for 8th.","Original email didn’t have a delivery date. I didn’t receive one for over two months and Sat it said 9th, yet you could order today for 8th.",delivery_status
2449660,"@AmazonHelp To be more specific, I ordered a pack of 6 of an item, and only 1 arrived! I assumed there would be a second parcel with the remaining 5","To be more specific, I ordered a pack of of an item, and only arrived! I assumed there would be a second parcel with the remaining",delivery_status
334012,@AmazonHelp Still says it’s out for delivery and has been for the last 10 hours,Still says it’s out for delivery and has been for the last hours,delivery_status
2374485,@115821 how can an order be “delivered by 8pm today” and “not yet shipped”?,how can an order be “delivered by 8pm today” and “not yet shipped”?,delivery_status
2823128,@115850 Package is out for delivery but no one has turned up since 3 days. Now keep that package with you. Train your agents #badexperience,Package is out for delivery but no one has turned up since days. Now keep that package with you. Train your agents #badexperience,delivery_status
325817,"@115821 this morning, a human arrived in my delivery https://t.co/lDtVieWLe7","this morning, a human arrived in my delivery",delivery_status
600283,"@AmazonHelp Hi, yes I have looked at those, it says it was delievered to someone, are you able to see where it’s got to with the tracking number? Thanks for your help.","Hi, yes I have looked at those, it says it was delievered to someone, are you able to see where it’s got to with the tracking number? Thanks for your help.",delivery_status
58770,"@AmazonHelp Yes she sent me an email which included the sentence ""Your parcel will go back out for delivery on the 2 November 2017"" (that was a direct copy and paste). So.... Can I track it please?","Yes she sent me an email which included the sentence ""Your parcel will go back out for delivery on the November "" (that was a direct copy and paste). So.... Can I track it please?",delivery_status
1061352,@AmazonHelp So sorry it arrived 6pm xxx thanks baby,So sorry it arrived 6pm xxx thanks baby,delivery_status
1295018,@AmazonHelp It’s been showing “out for delivery” since early yesterday morning,It’s been showing “out for delivery” since early yesterday morning,delivery_status
1614508,"Ordered xmas present for kids from @115830 and it arrived with no packaging,just the address sticker on front so now they know what it is😤","Ordered xmas present for kids from and it arrived with no packaging,just the address sticker on front so now they know what it is😤",delivery_status
968116,shoutout to jayashree from @AmazonHelp for replacing a package that was lost in transit!,shoutout to jayashree from for replacing a package that was lost in transit!,delivery_status
431629,I am injured and at home from the past 1 month and can no way refuse an item on the delivery date. @115821 Plz fix this - track 937111515249,I am injured and at home from the past month and can no way refuse an item on the delivery date. Plz fix this - track,delivery_status
174571,Amazon delivery to arrive by 9pm. 30min ago it was listed as out for delivery in Toronto. If it makes it here I will be very impressed.,Amazon delivery to arrive by 9pm. 30min ago it was listed as out for delivery in Toronto. If it makes it here I will be very impressed.,delivery_status
1473277,"@AmazonHelp It was saying delivery date friday 3rd November, then i updated my card and now it says delivery order pending","It was saying delivery date friday 3rd November, then i updated my card and now it says delivery order pending",delivery_status
138093,@AmazonHelp The estimated date was today but now it says.   ‘ Delivery date pending’,The estimated date was today but now it says. ‘ Delivery date pending’,delivery_status
1657844,@AmazonHelp It arrived shortly before I tweeted. The refrigerated goods were missing.,It arrived shortly before I tweeted. The refrigerated goods were missing.,delivery_status
641904,@115821 I'm choosing 2-day shipping and the estimated delivery date is saying Dec 1?? I changed to $3.99 1-day shipping and it estimated delivery Nov 30. Is something wrong with delivery this weekend? https://t.co/ypYRpEkw7K,I'm choosing -day shipping and the estimated delivery date is saying Dec ?? I changed to $ . -day shipping and it estimated delivery Nov . Is something wrong with delivery this weekend?,delivery_status
2786335,@115821 I believe amazon prime is just a fantasy. My packages never arrive when stated before purchase. How do I cancel the shipment?,I believe amazon prime is just a fantasy. My packages never arrive when stated before purchase. How do I cancel the shipment?,delivery_status
1561103,"Hey @AmazonHelp 
Any reason my preorder has been dispatching today for 2 days now? Onto day 3.",Hey Any reason my preorder has been dispatching today for days now? Onto day .,delivery_status
317731,@AmazonHelp ...lost in transit. Other people’s item left here without them not knowing where the items were. Complaints ignored. The list is long (2/2),...lost in transit. Other people’s item left here without them not knowing where the items were. Complaints ignored. The list is long ( / ),delivery_status
234761,"@115830 why did my ORDER # 204-0443783-1793131 say shipping 4 oct, now has gone dispatching soon?","why did my ORDER # - - say shipping oct, now has gone dispatching soon?",delivery_status
2893091,"@AmazonHelp Yes, this morning, and wa stood should arrive today, but clearly the trak8ng and this email I have just received says not....and I’ll say again, it’s a joke you can’t do Pre orders...why...god only knows..","Yes, this morning, and wa stood should arrive today, but clearly the trak8ng and this email I have just received says not....and I’ll say again, it’s a joke you can’t do Pre orders...why...god only knows..",delivery_status
1332667,"Once again, @115821 can't get their act together and is delivering #SuperMarioOdyssey two days after promised day of release delivery date.","Once again, can't get their act together and is delivering #SuperMarioOdyssey two days after promised day of release delivery date.",delivery_status
1085466,@AmazonHelp any way I can change shipping address on order? It hasn’t shipped yet but I can’t find way for the order to update,any way I can change shipping address on order? It hasn’t shipped yet but I can’t find way for the order to update,delivery_status
282242,@115850 pl update the status of this tracking no 511347369519,pl update the status of this tracking no,delivery_status
2400061,@AmazonHelp any chance of tracking my package? Having it delivered to work but finish at 4.... 😭😭😭 #3HoursToGo.,any chance of tracking my package? Having it delivered to work but finish at .... 😭😭😭 #3HoursToGo.,delivery_status
1251966,"@AmazonHelp This is the issue. Item ordered on Thur, Oct 19th. Item never shipped. Says I should have received it today. https://t.co/iaE9h5Ke50","This is the issue. Item ordered on Thur, Oct 19th. Item never shipped. Says I should have received it today.",delivery_status
500770,Doubtful my advent calendar is going to arrive on time as @115830 have just 19 mins left for me to 'open the door' https://t.co/naHXTaolBy,Doubtful my advent calendar is going to arrive on time as have just mins left for me to 'open the door',delivery_status
1408301,"@amazonhelp So my package was out for delivery friday, then again yesterday and ALSO TODAY! Does 2 day shipping no longer mean 2 day?","So my package was out for delivery friday, then again yesterday and ALSO TODAY! Does day shipping no longer mean day?",delivery_status
121091,@AmazonHelp @115821 @AmazonHelp @116316 unfortunately it's been now 2 weeks and the order still hasn't been dispatched. No updates from your support team. All I get is standard text book random replies. Is this the way to treat old clients?,unfortunately it's been now weeks and the order still hasn't been dispatched. No updates from your support team. All I get is standard text book random replies. Is this the way to treat old clients?,delivery_status
21510,"No, @115821, 2 day shipping doesn't mean it should arrive next Monday, much less next Tuesday. I guess I'm going to a store for that gift.","No, , day shipping doesn't mean it should arrive next Monday, much less next Tuesday. I guess I'm going to a store for that gift.",delivery_status
2369647,@AmazonHelp now it's crossing limit.for 3 day delivery in delhi u are taking 10 https://t.co/CYT72sEf65 delivery date is 17 nov. WTF😕,now it's crossing limit.for day delivery in delhi u are taking delivery date is nov. WTF😕,delivery_status
600305,"@115821 Prime 
Paid $ #oneday #shipping on #Wednesday 😋(#Birthday #Present) will arrive on #Friday 🤗 nope!
- ""You might consider it lost""
- ""You will receive it on #Saturday""
- ""Wait a few days""
-""If you don't get it by #Wednesday, give us a call"" 
😲😣😤","Prime Paid $ #oneday #shipping on #Wednesday 😋(#Birthday #Present) will arrive on #Friday 🤗 nope! - ""You might consider it lost"" - ""You will receive it on #Saturday"" - ""Wait a few days"" -""If you don't get it by #Wednesday, give us a call"" 😲😣😤",delivery_status
1398439,@AmazonHelp It said today - got the Out for delivery message but nothing! What time will you deliver until tonight? I’m not hopeful 🙈,It said today - got the Out for delivery message but nothing! What time will you deliver until tonight? I’m not hopeful 🙈,delivery_status
2931970,"@AmazonHelp Yes but my order is marked ""dispatched now"" on my bill but on the process the line is not on ""dispatched"" 😁 https://t.co/zOdRiGPbiB","Yes but my order is marked ""dispatched now"" on my bill but on the process the line is not on ""dispatched"" 😁",delivery_status
1630271,@AmazonHelp hi. My parcel says it was delivered and nothing has arrived. What do I do?,hi. My parcel says it was delivered and nothing has arrived. What do I do?,delivery_status
2398226,"@AmazonHelp Well, now it's out for delivery. It said earlier this morning to expect it on 11/16.","Well, now it's out for delivery. It said earlier this morning to expect it on / .",delivery_status
1877686,"@115850 worst worst customer service and delivery .
3 days gone after delivery date.and u dont have courier service contact no amazing",worst worst customer service and delivery . days gone after delivery date.and u dont have courier service contact no amazing,delivery_status
